"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"COQ32","08:11:00","08:21:00","LADU","Lake Duck","Oxyura vittata",8,2022-07-09,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,80,1,7,3,1,50,35,NA,65
"COQ32","07:47:00","07:48:00","LADU","Lake Duck","Oxyura vittata",0,2023-07-13,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,0,1,1,NA,1,10,90,NA,NA
"MANTA11","11:12:00","11:14:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,10,16,4,2,NA,90,80,NA,10
"MANTA11","12:26:00","12:36:00","LADU","Lake Duck","Oxyura vittata",1,2021-07-15,-32.876573,-71.508629,"Mantagua",0.97,9,0,0,0,1,4,0,1,100,NA,NA,NA
"MANTA11","10:40:00","10:44:00","LADU","Lake Duck","Oxyura vittata",12,2022-06-28,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,0,16,3,5,0,80,80,NA,20
"MANTA11","16:47:00","16:54:00","LADU","Lake Duck","Oxyura vittata",6,2023-07-12,-32.876573,-71.508629,"Mantagua",0.97,9,3,0,NA,1,3,5,0,80,80,NA,20
"MANTA12","11:08:00","11:11:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.877328,-71.508418,"Mantagua",1.05,9,3,0,10,1,4,5,NA,100,70,NA,30
"MANTA12","12:40:00","12:45:00","LADU","Lake Duck","Oxyura vittata",0,2021-07-15,-32.877328,-71.508418,"Mantagua",1.05,9,0,0,0,1,4,5,1,60,NA,NA,40
"MANTA12","10:50:00","10:56:00","LADU","Lake Duck","Oxyura vittata",0,2022-06-28,-32.877328,-71.508418,"Mantagua",1.05,9,0,0,0,1,3,5,1,80,80,NA,20
"MANTA12","16:56:00","17:00:00","LADU","Lake Duck","Oxyura vittata",1,2023-07-12,-32.877328,-71.508418,"Mantagua",1.05,9,3,0,NA,1,3,5,0,75,80,NA,20
"MANTA13","11:04:00","11:07:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.878111,-71.508279,"Mantagua",0.94,9,2,0,10,1,4,5,NA,100,60,NA,40
"MANTA13","12:45:00","12:48:00","LADU","Lake Duck","Oxyura vittata",0,2021-07-15,-32.878111,-71.508279,"Mantagua",0.94,9,0,0,0,1,4,5,1,70,NA,NA,30
"MANTA13","10:57:00","11:01:00","LADU","Lake Duck","Oxyura vittata",0,2022-06-28,-32.878111,-71.508279,"Mantagua",0.94,9,0,0,0,1,3,5,0,70,50,NA,50
"MANTA13","17:02:00","17:06:00","LADU","Lake Duck","Oxyura vittata",2,2023-07-12,-32.878111,-71.508279,"Mantagua",0.94,9,3,0,NA,1,3,5,0,85,55,NA,40
"MANTA14","10:57:00","11:02:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,10,1,4,2,NA,100,50,NA,50
"MANTA14","13:14:00","13:22:00","LADU","Lake Duck","Oxyura vittata",0,2021-07-15,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,4,5,1,95,NA,NA,5
"MANTA14","11:02:00","11:05:00","LADU","Lake Duck","Oxyura vittata",0,2022-06-28,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,3,5,NA,60,40,NA,60
"MANTA14","17:08:00","17:13:00","LADU","Lake Duck","Oxyura vittata",1,2023-07-12,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,NA,1,3,5,0,85,70,NA,25
"MANTA15","10:46:00","10:56:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.880188,-71.508452,"Mantagua",1.55,9,3,0,10,1,4,2,NA,100,75,NA,25
"MANTA15","13:25:00","13:33:00","LADU","Lake Duck","Oxyura vittata",0,2021-07-15,-32.880188,-71.508452,"Mantagua",1.55,9,0,0,0,1,4,0,1,100,NA,NA,NA
"MANTA15","11:06:00","11:11:00","LADU","Lake Duck","Oxyura vittata",1,2022-06-28,-32.880188,-71.508452,"Mantagua",1.55,9,0,0,0,16,5,5,0,60,40,NA,60
"MANTA15","17:15:00","17:18:00","LADU","Lake Duck","Oxyura vittata",1,2023-07-12,-32.880188,-71.508452,"Mantagua",1.55,9,3,0,NA,1,3,5,0,70,75,NA,20
"MANTA5","09:33:00","09:43:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,10,1,4,5,NA,60,60,99,40
"MANTA5","10:43:00","10:53:00","LADU","Lake Duck","Oxyura vittata",0,2021-07-15,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,0,1,6,5,1,90,40,NA,20
"MANTA5","09:24:00","09:38:00","LADU","Lake Duck","Oxyura vittata",0,2022-06-28,-32.883614,-71.505558,"Mantagua",4.45,9,1,0,0,1,4,5,0,60,20,NA,80
"MANTA5","15:24:00","15:36:00","LADU","Lake Duck","Oxyura vittata",1,2023-07-12,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,NA,1,3,5,0,40,70,NA,25
"MANTA6","09:45:00","09:58:00","LADU","Lake Duck","Oxyura vittata",0,2020-07-23,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,10,1,4,4,NA,90,70,NA,20
"MANTA6","10:58:00","11:06:00","LADU","Lake Duck","Oxyura vittata",0,2021-07-15,-32.883983,-71.50744,"Mantagua",2.94,9,0,0,0,1,4,5,1,90,NA,NA,10
"MANTA6","09:40:00","09:52:00","LADU","Lake Duck","Oxyura vittata",0,2022-06-28,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,0,1,4,4,1,80,40,NA,60
"MANTA6","15:47:00","16:05:00","LADU","Lake Duck","Oxyura vittata",9,2023-07-12,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,NA,1,3,5,0,80,70,NA,30
"MATAQ4","15:50:00","16:40:00","LADU","Lake Duck","Oxyura vittata",0,2022-07-02,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,2,0,5,15,5,1,1,100,80,NA,10
"MATAQ4","15:05:00","16:00:00","LADU","Lake Duck","Oxyura vittata",1,2023-06-17,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,50,15,8,3,1,100,80,NA,10
"LLUTA3","09:18:00","09:40:00","LBHE","Little Blue Heron","Egretta caerulea",0,2022-07-09,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,100,1,7,5,1,100,5,16,45
"LLUTA3","09:26:00","10:05:00","LBHE","Little Blue Heron","Egretta caerulea",2,2023-07-03,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,100,1,3,5,1,100,5,16,45
"LLUTA4","10:02:00","10:23:00","LBHE","Little Blue Heron","Egretta caerulea",2,2022-07-09,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,7,5,1,90,30,16,55
"LLUTA4","10:06:00","10:24:00","LBHE","Little Blue Heron","Egretta caerulea",4,2023-07-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,3,5,1,90,20,16,50
"LLUTA5","10:42:00","11:02:00","LBHE","Little Blue Heron","Egretta caerulea",0,2022-07-09,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,95,1,7,5,1,90,20,16,40
"LLUTA5","10:25:00","10:45:00","LBHE","Little Blue Heron","Egretta caerulea",1,2023-07-03,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,100,1,5,5,1,90,5,16,30
"LLUTA2","08:28:00","08:50:00","LESA","Least Sandpiper","Calidris minutilla",0,2022-07-09,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,0,0,100,1,5,5,1,90,5,16,20
"LLUTA2","08:50:00","09:24:00","LESA","Least Sandpiper","Calidris minutilla",1,2023-07-03,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LLUTA5","10:42:00","11:02:00","LESA","Least Sandpiper","Calidris minutilla",0,2022-07-09,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,95,1,7,5,1,90,20,16,40
"LLUTA5","10:25:00","10:45:00","LESA","Least Sandpiper","Calidris minutilla",1,2023-07-03,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,100,1,5,5,1,90,5,16,30
"CHA4","14:55:00","15:13:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-05-25,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,0,14,2,1,1,100,60,NA,20
"CHA4","09:58:00","10:10:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-06-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,90,14,2,2,0,100,10,NA,80
"CHA4","14:52:00","15:05:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-06-24,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,1,0,20,14,2,1,1,100,70,NA,20
"CHA4","13:34:00","13:38:00","LEYE","Lesser Yellowlegs","Tringa flavipes",1,2021-07-12,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,40,14,2,1,NA,100,40,NA,30
"CHA4","12:52:00","12:55:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2022-06-30,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,90,14,2,1,1,100,30,15,50
"CHA4","14:53:00","14:54:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2023-07-06,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,3,100,14,1,0,0,100,95,15,NA
"CHA6","15:25:00","15:33:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-05-25,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,0,14,1,1,0,100,40,NA,30
"CHA6","10:38:00","10:48:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-06-15,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,3,0,90,14,1,2,0,90,30,NA,50
"CHA6","15:31:00","15:46:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-06-24,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,0,30,14,2,1,0,100,70,NA,10
"CHA6","13:53:00","13:54:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2021-07-12,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,2,0,40,14,1,1,NA,100,70,NA,20
"CHA6","12:27:00","12:33:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2022-06-30,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,40,15,30
"CHA6","14:02:00","14:20:00","LEYE","Lesser Yellowlegs","Tringa flavipes",4,2023-07-06,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,1,80,14,2,1,0,NA,55,15,45
"LLUTA4","10:02:00","10:23:00","LEYE","Lesser Yellowlegs","Tringa flavipes",1,2022-07-09,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,7,5,1,90,30,16,55
"LLUTA4","10:06:00","10:24:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2023-07-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,3,5,1,90,20,16,50
"MANTA7","09:59:00","10:32:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-07-23,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,10,16,4,2,NA,100,65,NA,10
"MANTA7","11:07:00","11:33:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2021-07-15,-32.883818,-71.509994,"Mantagua",6.14,9,0,0,0,1,4,1,1,100,NA,16,10
"MANTA7","09:51:00","10:06:00","LEYE","Lesser Yellowlegs","Tringa flavipes",1,2022-06-28,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,0,1,1,4,0,100,20,16,20
"MANTA7","16:07:00","16:17:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2023-07-12,-32.883818,-71.509994,"Mantagua",6.14,9,2,0,NA,16,3,1,0,90,20,NA,15
"PU1","11:40:00","12:00:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-07-26,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,1,60,14,8,1,1,100,40,NA,40
"PU1","10:52:00","11:12:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2020-10-12,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,80,14,2,1,0,100,60,NA,30
"PU1","08:04:00","08:20:00","LEYE","Lesser Yellowlegs","Tringa flavipes",6,2020-10-16,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,100,14,7,1,1,100,40,NA,50
"PU1","15:04:00","15:23:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2023-07-07,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,0,90,14,2,1,0,70,50,NA,50
"RL6","10:44:00","10:56:00","LEYE","Lesser Yellowlegs","Tringa flavipes",1,2022-07-13,-41.709702,-73.092179,"Humedales de Calbuco - Estero Rulo",5.35,5,0,0,40,14,2,1,0,100,40,NA,30
"RL6","17:33:00","17:40:00","LEYE","Lesser Yellowlegs","Tringa flavipes",0,2023-07-10,-41.709702,-73.092179,"Humedales de Calbuco - Estero Rulo",5.35,5,1,0,0,14,2,1,0,100,25,17,65
"CHA1","14:17:00","14:28:00","MAOY","Magellanic Oystercatcher","Haematopus leucopodus",0,2020-05-25,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,10,14,2,2,0,90,30,0,30
"CHA1","09:08:00","09:25:00","MAOY","Magellanic Oystercatcher","Haematopus leucopodus",0,2020-06-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,80,14,2,2,0,90,20,NA,70
"CHA1","14:01:00","14:19:00","MAOY","Magellanic Oystercatcher","Haematopus leucopodus",0,2020-06-24,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,1,0,20,14,2,2,0,100,50,NA,40
"CHA1","13:08:00","13:13:00","MAOY","Magellanic Oystercatcher","Haematopus leucopodus",35,2021-07-12,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,40,14,2,1,NA,100,30,NA,50
"CHA1","13:13:00","13:17:00","MAOY","Magellanic Oystercatcher","Haematopus leucopodus",0,2022-06-30,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,50,15,40
"CHA1","14:36:00","14:41:00","MAOY","Magellanic Oystercatcher","Haematopus leucopodus",0,2023-07-06,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,3,100,14,1,1,1,NA,80,15,5
"RL6","10:44:00","10:56:00","MAPE","Magellanic Penguin","Spheniscus magellanicus",0,2022-07-13,-41.709702,-73.092179,"Humedales de Calbuco - Estero Rulo",5.35,5,0,0,40,14,2,1,0,100,40,NA,30
"RL6","17:33:00","17:40:00","MAPE","Magellanic Penguin","Spheniscus magellanicus",2,2023-07-10,-41.709702,-73.092179,"Humedales de Calbuco - Estero Rulo",5.35,5,1,0,0,14,2,1,0,100,25,17,65
"MANTA11","11:12:00","11:14:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",0,2020-07-23,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,10,16,4,2,NA,90,80,NA,10
"MANTA11","12:26:00","12:36:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",1,2021-07-15,-32.876573,-71.508629,"Mantagua",0.97,9,0,0,0,1,4,0,1,100,NA,NA,NA
"MANTA11","10:40:00","10:44:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",1,2022-06-28,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,0,16,3,5,0,80,80,NA,20
"MANTA11","16:47:00","16:54:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",0,2023-07-12,-32.876573,-71.508629,"Mantagua",0.97,9,3,0,NA,1,3,5,0,80,80,NA,20
"MANTA4","09:14:00","09:33:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",0,2020-07-23,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,10,1,4,5,NA,80,35,NA,65
"MANTA4","10:24:00","10:37:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",1,2021-07-15,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,0,1,6,5,1,80,NA,NA,20
"MANTA4","09:02:00","09:17:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",0,2022-06-28,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,0,2,4,5,0,50,20,NA,80
"MANTA4","15:07:00","15:21:00","MCRT","Many-colored Rush-tyrant","Tachuris rubrigrastra",0,2023-07-12,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,NA,1,3,5,0,75,70,NA,30
"CF","12:10:00","12:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-07-26,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,4,1,90,17,8,0,1,90,30,NA,0
"CF","11:17:00","11:26:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-10-12,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,2,0,70,17,1,0,1,100,70,NA,NA
"CF","08:34:00","08:44:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",3,2020-10-16,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,2,0,100,17,8,0,1,100,50,NA,0
"CHA1","14:17:00","14:28:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-05-25,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,10,14,2,2,0,90,30,0,30
"CHA1","09:08:00","09:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",50,2020-06-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,80,14,2,2,0,90,20,NA,70
"CHA1","14:01:00","14:19:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-06-24,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,1,0,20,14,2,2,0,100,50,NA,40
"CHA1","13:08:00","13:13:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2021-07-12,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,40,14,2,1,NA,100,30,NA,50
"CHA1","13:13:00","13:17:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2022-06-30,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,50,15,40
"CHA1","14:36:00","14:41:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-06,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,3,100,14,1,1,1,NA,80,15,5
"CHA8","15:54:00","16:03:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",23,2020-05-25,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,0,0,0,14,1,2,1,100,30,NA,50
"CHA8","11:03:00","11:10:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-06-15,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,3,0,80,14,1,2,0,90,20,NA,60
"CHA8","15:58:00","16:05:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-06-24,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHA8","14:05:00","14:09:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2021-07-12,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,30,14,2,1,NA,100,80,NA,20
"CHA8","11:51:00","11:59:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2022-06-30,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,1,0,70,14,4,1,1,100,10,16,40
"CHA8","13:36:00","13:41:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-06,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,70,14,2,1,1,80,35,15,50
"CHA9","16:07:00","16:20:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",20,2020-05-25,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,0,0,0,14,1,2,1,100,60,NA,30
"CHA9","11:12:00","11:20:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-06-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,3,0,70,14,1,2,1,90,40,NA,40
"CHA9","16:09:00","16:22:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",203,2020-06-24,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,20,14,1,2,0,100,70,NA,20
"CHA9","14:10:00","14:15:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2021-07-12,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,20,14,2,1,NA,100,70,NA,20
"CHA9","11:26:00","11:35:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2022-06-30,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,60,14,4,1,1,100,20,15,60
"CHA9","13:19:00","13:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",3,2023-07-06,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,60,14,2,2,0,70,15,15,40
"COQ17","09:44:00","10:01:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",15,2022-07-09,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,4,0,80,1,7,4,1,100,90,NA,10
"COQ17","11:12:00","11:13:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-13,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,0,0,0,1,1,4,1,5,90,NA,5
"COQ32","08:11:00","08:21:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2022-07-09,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,80,1,7,3,1,50,35,NA,65
"COQ32","07:47:00","07:48:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-13,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,0,1,1,NA,1,10,90,NA,NA
"COQ36","08:23:00","08:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2022-07-09,-29.824683,-71.291872,"Bahía de Coquimbo - río Elqui - Desembocadura",0.85,1,2,0,80,17,7,0,1,50,20,NA,0
"COQ36","07:42:00","07:45:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-13,-29.824683,-71.291872,"Bahía de Coquimbo - río Elqui - Desembocadura",0.85,1,1,0,0,17,1,NA,1,100,10,NA,NA
"HT1","16:17:00","16:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2022-07-22,NA,NA,NA,NA,NA,1,1,80,14,2,0,1,100,60,NA,0
"HT1","17:14:00","17:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-11,NA,NA,NA,NA,NA,0,0,70,14,2,1,0,100,35,NA,15
"HT2","16:01:00","16:12:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2022-07-22,-41.715529,-73.153404,"Humedales de Calbuco - Huito",3.54,6,1,1,80,14,2,0,0,100,50,NA,0
"HT2","17:01:00","17:11:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-11,-41.715529,-73.153404,"Humedales de Calbuco - Huito",3.54,6,0,0,70,14,2,1,0,100,30,17,20
"HT3","15:43:00","15:57:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2022-07-22,-41.713402,-73.152487,"Humedales de Calbuco - Huito",3.55,6,0,1,80,14,2,0,1,100,40,NA,0
"HT3","16:48:00","16:59:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",1,2023-07-11,-41.713402,-73.152487,"Humedales de Calbuco - Huito",3.55,6,0,0,70,14,2,1,0,90,30,17,20
"HUENTE1","10:51:00","11:03:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2020-08-31,-31.624883,-71.557245,"Huentelauquén",3.03,3,0,0,100,13,1,1,0,100,50,16,2
"HUENTE1","13:31:00","13:58:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2021-08-28,-31.624883,-71.557245,"Huentelauquén",3.03,3,4,0,10,13,1,1,1,100,50,16,2
"HUENTE1","13:34:00","13:44:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",15,2022-07-26,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,0,13,7,1,1,100,5,16,2
"HUENTE1","14:52:00","15:12:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-09,-31.624883,-71.557245,"Huentelauquén",3.03,3,3,0,70,16,1,0,0,100,5,19,0
"HUENTE2","11:05:00","11:13:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",3,2020-08-31,-31.622319,-71.558399,"Huentelauquén",3.16,3,0,0,100,16,1,0,0,100,50,13,0
"HUENTE2","12:58:00","13:25:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2021-08-28,-31.622319,-71.558399,"Huentelauquén",3.16,3,4,0,10,16,1,0,1,100,50,13,0
"HUENTE2","12:59:00","13:31:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2022-07-26,-31.622319,-71.558399,"Huentelauquén",3.16,3,2,0,0,16,7,0,1,100,5,13,0
"HUENTE2","14:18:00","14:42:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",106,2023-07-09,-31.622319,-71.558399,"Huentelauquén",3.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LLUTA3","09:18:00","09:40:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2022-07-09,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,100,1,7,5,1,100,5,16,45
"LLUTA3","09:26:00","10:05:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",15,2023-07-03,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,100,1,3,5,1,100,5,16,45
"LLUTA4","10:02:00","10:23:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",6,2022-07-09,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,7,5,1,90,30,16,55
"LLUTA4","10:06:00","10:24:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",10,2023-07-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,3,5,1,90,20,16,50
"LLUTA5","10:42:00","11:02:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",12,2022-07-09,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,95,1,7,5,1,90,20,16,40
"LLUTA5","10:25:00","10:45:00","NECO","Neotropic Cormorant","Nannopterum brasilianum",0,2023-07-03,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,100,1,5,5,1,90,5,16,30
